,IBGE_DU,IBGE_DU_URBAN,IBGE_POP,IBGE_15-59,IDHM,LONG,LAT,GDP,GDP_CAPITA,CITY_STATE
851,5083.0,3777.0,16182.0,9480.0,0.574,-46.02315083,-1.200602,163138.63,6970.54,Carutapera - MA
852,1088.0,808.0,2434.0,1511.0,0.72,-45.84563918,-21.77607292,55.61,15606.61,Carvalhópolis - MG
853,1518.0,853.0,2414.0,1591.0,0.65,-44.46601507,-21.99670538,50251.42,10865.17,Carvalhos - MG
854,8361.0,7456.0,22976.0,14780.0,0.73,-47.0797582,-21.77798699,846567.61,28207.64,Casa Branca - SP
855,615.0,329.0,1122.0,724.0,0.652,-43.93146659,-20.79345129,36380.66,15756.02,Casa Grande - MG
856,17100.0,9692.0,37467.0,22909.0,0.57,-40.97579693,-9.178594574,584.37,8027.25,Casa Nova - BA
857,2815.0,1746.0,5087.0,3481.0,0.785,-51.98323266,-28.55987402,395698.45,43680.15,Casca - RS
858,1045.0,654.0,1794.0,1127.0,0.721,-47.87599878,-18.57859025,59745.47,19556.62,Cascalho Rico - MG
859,91664.0,87102.0,254019.0,174000.0,0.782,-53.45972218,-24.9537975,10785499.43,34106.93,Cascavel - PR
860,18838.0,16089.0,38934.0,25292.0,0.65,-38.23968594,-4.131433678,871732.57,12352.04,Cascavel - CE
861,1345.0,789.0,2715.0,1586.0,0.66,-49.94869227,-9.267406219,161635.39,31125.63,Caseara - TO
862,1000.0,503.0,1481.0,906.0,0.703,-51.69268282,-28.27356547,119830.23,37753.69,Caseiros - RS
863,3642.0,479.0,1880.0,1121.0,0.57,-35.7253231,-7.743206568,81172.11,5697.49,Casinhas - PE
864,1948.0,1004.0,3457.0,1999.0,0.514,-35.81630483,-6.783760326,54763.89,7364.7,Casserengue - PB
865,5730.0,4735.0,13945.0,8886.0,0.7,-46.92403586,-20.58285602,347179.62,19249.26,Cássia - MG
866,7231.0,6564.0,18805.0,12073.0,0.727,-51.73157689,-19.10940737,521350.99,24042.01,Cassilândia - MS
867,45519.0,40502.0,153977.0,100548.0,0.67,-47.92664314,-1.295756805,3602938.8,18709.66,Castanhal - PA
868,2543.0,1256.0,3710.0,2392.0,0.665,-58.61340926,-11.13410786,136770.05,16226.13,Castanheira - MT
869,1119.0,273.0,834.0,554.0,0.66,-61.9491612,-11.42684223,68669.77,19165.44,Castanheiras - RO
870,1205.0,1112.0,3335.0,2187.0,0.701,-50.22925045,-18.08984524,85.15,23482.92,Castelândia - GO
871,11038.0,7275.0,21541.0,14418.0,0.726,-41.2022127,-20.60206509,888.54,23339.54,Castelo - ES
872,5713.0,4363.0,13561.0,8793.0,0.731,-51.48940706,-20.87202655,594039.54,29524.83,Castilho - SP
873,19873.0,14563.0,48522.0,30826.0,0.703,-50.00281113,-24.7954175,2507.12,35232.68,Castro - PR
874,7221.0,4578.0,15657.0,9896.0,0.613,-39.42651943,-12.76583264,362051.79,13329.84,Castro Alves - BA
875,23012.0,22084.0,66352.0,43859.0,0.75,-42.69208461,-21.38924842,1485318.92,19908.04,Cataguases - MG
876,27986.0,26024.0,80406.0,55729.0,0.77,-47.94770322,-18.16957336,5890524.74,58559.74,Catalão - GO
877,37310.0,37059.0,111400.0,74443.0,0.785,-48.97587094,-21.1395385,3856.23,32110.65,Catanduva - SP
878,2987.0,2554.0,6122.0,4138.0,0.71,-51.6589481,-27.07203522,402380.9,38311.04,Catanduvas - SC
879,2971.0,1650.0,5319.0,3302.0,0.68,-53.15370637,-25.19649325,273341.84,26144.6,Catanduvas - PR
880,5028.0,2475.0,8716.0,5842.0,0.618,-39.87946623,-6.127556291,104180.44,5139.89,Catarina - CE
881,1427.0,1239.0,4233.0,2762.0,0.684,-43.41480573,-20.07489294,257090.16,48746.71,Catas Altas - MG
882,10094.0,7993.0,27464.0,16670.0,0.609,-35.72166666,-8.6703075,265.66,6345.61,Catende - PE
883,2246.0,2090.0,6556.0,4430.0,0.75,-49.05774215,-21.04858,102921.25,13450.24,Catiguá - SP
884,1307.0,812.0,2884.0,1713.0,0.574,-37.6107199,-7.125209784,39549.92,8027.18,Catingueira - PB
885,763.0,282.0,966.0,587.0,0.58,-44.85977028,-12.31600594,72469.08,19612.74,Catolândia - BA
886,15190.0,12765.0,42694.0,29141.0,0.677,-38.3762943,-12.35518656,516694.68,9220.6,Catu - BA
887,3183.0,2097.0,5988.0,3773.0,0.74,-54.01238685,-28.25423447,346556.02,36997.55,Catuípe - RS
888,1796.0,499.0,1666.0,1054.0,0.54,-41.52312687,-17.30108071,55674.04,8377.08,Catuji - MG
889,2750.0,1550.0,5390.0,3130.0,0.609,-40.20580379,-4.651549386,82589.85,7994.37,Catunda - CE
890,1515.0,1174.0,3662.0,2397.0,0.664,-49.502853,-16.44676159,71723.19,14316.01,Caturaí - GO
891,2411.0,664.0,2369.0,1519.0,0.57,-42.29640664,-13.32820135,56092.96,5744.87,Caturama - BA
892,1329.0,314.0,1024.0,624.0,0.623,-36.02065882,-7.419618321,51325.07,10670.49,Caturité - PB
893,1488.0,900.0,2974.0,1871.0,0.621,-42.96352296,-15.35737888,40042.47,7755.66,Catuti - MG
894,89272.0,80150.0,268086.0,176512.0,0.682,-38.66401754,-3.736487,5435899.18,15177.12,Caucaia - CE
895,2688.0,1365.0,4690.0,2781.0,0.584,-47.46343619,-13.79927851,248054.02,25303.89,Cavalcante - GO
896,7020.0,6889.0,21077.0,13421.0,0.743,-44.93149859,-21.97931154,310108.6,13956.91,Caxambu - MG
897,40219.0,30827.0,118319.0,72280.0,0.624,-43.35853943,-4.86167499,1664061.2,10276.68,Caxias - MA
898,1267.0,263.0,966.0,605.0,0.488,-41.88268376,-3.426938403,41896.91,7896.14,Caxingó - PI
899,17397.0,9188.0,35459.0,22285.0,0.616,-35.42448693,-5.640983592,786395.35,10718.21,Ceará-Mirim - RN
900,2617.0,2109.0,6275.0,4030.0,0.77,-49.27284155,-20.90423192,272896.59,30766.24,Cedral - SP
901,2596.0,596.0,2388.0,1445.0,0.605,-44.53078953,-1.997915926,57018.23,5444.31,Cedral - MA
902,7217.0,4615.0,15127.0,8948.0,0.627,-39.05974315,-6.6049605,183928.27,7345.96,Cedro - CE
903,2758.0,1714.0,5581.0,3385.0,0.615,-39.23713822,-7.717469233,79629.2,6860.45,Cedro - PE
904,860.0,283.0,857.0,577.0,0.72,-51.33599382,-27.63473861,57887.3,20913.04,Celso Ramos - SC
905,954.0,321.0,944.0,601.0,0.701,-52.00205385,-27.76284713,72848.32,24113.98,Centenário - RS
906,702.0,425.0,1504.0,851.0,0.569,-47.33839851,-8.958463639,30290.36,10684.43,Centenário - TO
907,4950.0,2413.0,8149.0,4828.0,0.596,-42.11234898,-11.13798858,142294.26,7933.89,Central - BA
908,3243.0,2974.0,9295.0,5912.0,0.68,-49.19628257,-18.58538551,190934.88,17990.66,Centralina - MG
909,5346.0,4561.0,13755.0,8976.0,0.69,-60.81842616,-13.19503303,408047.84,22721.08,Cerejeiras - RO
910,6845.0,6505.0,19154.0,12983.0,0.775,-49.60334623,-15.30702834,499511.01,22670.01,Ceres - GO
911,5539.0,5002.0,15619.0,9955.0,0.73,-49.16533017,-23.0347975,685903.89,35531.7,Cerqueira César - SP
912,12201.0,11604.0,37471.0,25441.0,0.782,-47.73753133,-23.1686725,1702650.56,37056.84,Cerquilho - SP
913,2316.0,1366.0,3604.0,2213.0,0.649,-52.81480233,-31.85263913,87905.12,13605.5,Cerrito - RS
914,5181.0,1518.0,5368.0,3227.0,0.573,-49.26031683,-24.8189473,261093.44,14650.89,Cerro Azul - PR
915,1598.0,470.0,1269.0,797.0,0.66,-52.9419778,-29.65628719,67905.25,14506.57,Cerro Branco - RS
916,3056.0,1407.0,4742.0,2869.0,0.607,-36.34574144,-6.034827193,121439.16,10717.43,Cerro Corá - RN
917,790.0,292.0,828.0,525.0,0.674,-53.16591308,-27.60798013,51.86,21229.74,Cerro Grande - RS
918,4445.0,3601.0,10374.0,6835.0,0.764,-54.73999724,-28.14784088,635.71,45330.48,Cerro Largo - RS
919,1102.0,250.0,759.0,499.0,0.621,-50.87006226,-27.79582807,85.0,25694.57,Cerro Negro - SC
920,4471.0,3186.0,10475.0,6776.0,0.706,-47.95211066,-23.22473184,364362.5,20966.88,Cesário Lange - SP
921,3582.0,2751.0,8337.0,5487.0,0.732,-53.85726938,-25.14976121,575765.5,49181.3,Céu Azul - PR
922,2396.0,1747.0,5578.0,3745.0,0.711,-49.77316898,-16.96779228,268764.99,32385.23,Cezarina - GO
923,5916.0,4043.0,12005.0,7452.0,0.599,-35.46474081,-8.240112777,177653.6,8300.79,Chã Grande - PE
924,1877.0,1224.0,4452.0,2595.0,0.575,-36.29938145,-9.261422459,69.95,9422.08,Chã Preta - AL
925,965.0,662.0,1903.0,1195.0,0.664,-43.21877003,-21.67291322,37.52,12214.5,Chácara - MG
926,1778.0,938.0,2781.0,1746.0,0.655,-41.69220701,-20.04425334,75685.14,13004.32,Chalé - MG
927,3332.0,2082.0,5571.0,3699.0,0.757,-53.0672769,-28.05845046,440174.37,45827.63,Chapada - RS
928,2559.0,1444.0,5717.0,3507.0,0.635,-45.62558444,-15.29980872,176140.89,13826.9,Chapada Gaúcha - MG
929,17658.0,12994.0,52795.0,31373.0,0.604,-43.36112078,-3.74002452,655450.01,8365.88,Chapadinha - MA
930,58552.0,54542.0,168162.0,117008.0,0.79,-52.61703111,-27.10683702,8317.9,39693.55,Chapecó - SC
931,4413.0,3991.0,11916.0,7935.0,0.736,-47.7757002,-22.50888241,272056.85,16381.07,Charqueada - SP
932,10099.0,9894.0,28727.0,18677.0,0.747,-51.62500605,-29.95680036,1127.29,29205.05,Charqueadas - RS
933,654.0,200.0,584.0,386.0,0.62,-52.02941195,-27.9528311,79901.06,22874.62,Charrua - RS
934,3216.0,2380.0,9153.0,5555.0,0.586,-41.24459582,-3.038901189,81.54,6305.65,Chaval - CE
935,3710.0,3447.0,11082.0,7091.0,0.73,-49.71393615,-23.03200563,200611.07,16066.88,Chavantes - SP
936,4312.0,541.0,2497.0,1358.0,0.453,-49.98931861,-0.16243729,177939.42,7797.18,Chaves - PA
937,885.0,494.0,1904.0,1192.0,0.711,-43.05903885,-22.0037126,28177.35,10070.53,Chiador - MG
938,1358.0,874.0,2464.0,1513.0,0.732,-53.9457497,-27.91736475,198986.98,49217.66,Chiapetta - RS
939,6085.0,4106.0,11921.0,7789.0,0.74,-52.53396021,-25.85468385,607766.81,30462.97,Chopinzinho - PR
940,3288.0,1024.0,3790.0,2270.0,0.585,-39.13746753,-4.842515659,73329.49,5496.96,Choró - CE
941,5489.0,3371.0,11421.0,7393.0,0.604,-38.50128567,-4.302170914,139166.63,7250.53,Chorozinho - CE
942,2744.0,714.0,2623.0,1586.0,0.6,-39.10237008,-8.975477804,71473.82,6183.93,Chorrochó - BA
943,1960.0,1872.0,5645.0,3506.0,0.706,-53.46267514,-33.68756687,191036.35,29788.92,Chuí - RS
944,2371.0,1070.0,3603.0,2334.0,0.652,-60.90184775,-12.55684076,275042.58,26538.27,Chupinguaia - RO
945,1508.0,91.0,273.0,177.0,0.616,-51.97854222,-30.75742671,116387.01,21993.01,Chuvisca - RS
946,22493.0,20081.0,58430.0,39573.0,0.755,-52.60915089,-23.65381315,2490045.16,31698.92,Cianorte - PR
947,10192.0,5707.0,17678.0,11107.0,0.585,-38.38341913,-10.59217153,256154.75,7407.38,Cícero Dantas - BA
948,3407.0,2860.0,10057.0,6572.0,0.718,-52.94052515,-23.37419739,325386.49,26673.21,Cidade Gaúcha - PR
949,15846.0,12431.0,53037.0,34830.0,0.72,-47.93713065,-16.1109592,700685.47,10694.22,Cidade Ocidental - GO
950,3524.0,1533.0,6024.0,3563.0,0.6,-47.78423278,-5.177421047,133738.66,9257.83,Cidelândia - MA
951,4400.0,4250.0,12220.0,7158.0,0.73,-50.20909233,-30.18116999,253761.34,17487.52,Cidreira - RS
952,4432.0,3291.0,11270.0,6907.0,0.601,-38.5171294,-11.10114356,119425.9,6757.53,Cipó - BA
953,1821.0,923.0,2993.0,1879.0,0.579,-43.36797721,-20.90553575,46579.25,6799.89,Cipotânea - MG
954,1669.0,882.0,2494.0,1569.0,0.72,-51.88303129,-28.34430254,130898.9,26216.48,Ciríaco - RS
955,1433.0,770.0,2518.0,1635.0,0.698,-47.28776129,-20.39837608,137395.45,28481.64,Claraval - MG
956,3366.0,2601.0,8409.0,5540.0,0.7,-54.87418245,-11.50531074,375298.7,32264.33,Cláudia - MT
957,7607.0,6226.0,20725.0,13938.0,0.71,-44.76842253,-20.44457466,576468.34,20541.94,Cláudio - MG
958,2160.0,2063.0,6706.0,4503.0,0.725,-50.45034869,-21.56031004,214424.98,26394.01,Clementina - SP
959,5347.0,4591.0,14108.0,8622.0,0.69,-52.3529862,-26.40520529,465519.7,26891.55,Clevelândia - PR
960,6494.0,5914.0,19110.0,11399.0,0.613,-39.55230426,-14.6368142,158871.19,8196.42,Coaraci - BA
961,15103.0,10423.0,46907.0,27461.0,0.586,-63.14218398,-4.084219159,1134798.49,13520.93,Coari - AM
962,6727.0,3216.0,11980.0,7135.0,0.5,-41.55684483,-3.47045349,192720.9,7062.74,Cocal - PI
963,1708.0,1109.0,2461.0,1570.0,0.66,-51.01124364,-14.39036554,142761.25,25801.78,Cocalinho - MT
964,4867.0,2397.0,8542.0,5273.0,0.596,-44.54566886,-14.17107755,219406.12,11281.1,Cocos - BA
965,4491.0,3187.0,15787.0,9040.0,0.563,-62.06342966,-3.843045933,648.09,23736.94,Codajás - AM
966,29604.0,20372.0,80914.0,47611.0,0.595,-43.88608024,-4.4513375,1023.69,8491.94,Codó - MA
967,11138.0,9313.0,38682.0,22718.0,0.564,-43.01401362,-4.2547375,375655.35,7738.13,Coelho Neto - MA
968,2342.0,1756.0,5143.0,3237.0,0.669,-42.8059391,-20.85865953,101740.36,13529.3,Coimbra - MG
969,1021.0,339.0,1170.0,702.0,0.565,-42.20731591,-5.091308351,26813.43,6801.98,Coivaras - PI
970,2800.0,908.0,3661.0,2213.0,0.602,-48.28872843,-0.932091244,72433.27,6179.79,Colares - PA
971,36243.0,32007.0,90201.0,61725.0,0.746,-40.63031755,-19.53627008,3247.01,26270.72,Colatina - ES
972,9979.0,8120.0,23500.0,15799.0,0.713,-55.46423054,-10.80408978,871.36,27128.23,Colíder - MT
973,5315.0,4968.0,16163.0,10633.0,0.757,-48.53973833,-20.7187345,1136378.78,62059.9,Colina - SP
974,9888.0,6574.0,25551.0,15317.0,0.596,-44.24978023,-6.02736552,302857.97,7491.48,Colinas - MA
975,848.0,396.0,1105.0,724.0,0.765,-51.86857555,-29.39253687,67923.41,27180.24,Colinas - RS
976,2801.0,2066.0,6331.0,3986.0,0.67,-48.75706659,-8.729371807,132765.35,15684.03,Colméia - TO
977,7764.0,4518.0,11010.0,7288.0,0.611,-59.21894867,-9.457903847,462.44,13256.05,Colniza - MT
978,1816.0,1301.0,4319.0,2879.0,0.71,-48.68748418,-20.17155884,339940.9,54670.46,Colômbia - SP
979,5275.0,4123.0,15306.0,8851.0,0.517,-35.71978086,-8.91268827,228.1,10469.82,Colônia Leopoldina - AL
980,7387.0,6962.0,20879.0,14049.0,0.73,-51.97441621,-22.83789753,583.49,24505.15,Colorado - PR
981,2496.0,1169.0,3770.0,2299.0,0.583,-42.84365451,-18.22040504,84.88,9263.96,Coluna - MG
982,1449.0,1239.0,3984.0,2467.0,0.7,-46.55207234,-12.81860767,61782.38,12704.58,Combinado - TO
983,1002.0,492.0,1508.0,1005.0,0.7,-49.08143021,-19.70021463,100860.96,32254.86,Comendador Gomes - MG
984,2487.0,2390.0,7850.0,5064.0,0.685,-43.21722372,-22.03335894,349649.31,42356.06,Comendador Levy Gasparian - RJ
985,2399.0,1031.0,3545.0,2115.0,0.593,-41.79113173,-16.29659547,56.31,7299.52,Comercinho - MG
986,4704.0,3911.0,12444.0,8083.0,0.69,-59.79043099,-13.66055992,553948.77,28116.37,Comodoro - MT
987,5139.0,3327.0,11329.0,6997.0,0.59,-38.50915796,-7.560225087,153.96,8144.83,Conceição - PB
988,7167.0,6787.0,23787.0,15706.0,0.708,-47.17437574,-22.33007645,641.06,23443.53,Conchal - SP
989,5215.0,4252.0,13127.0,8302.0,0.736,-48.00989213,-23.01295808,323591.68,18466.68,Conchas - SP
990,23030.0,18784.0,55209.0,37928.0,0.8,-52.02397107,-27.23365878,2921.66,39910.16,Concórdia - SC
991,6821.0,6350.0,22369.0,13709.0,0.602,-35.10411849,-7.589382255,205137.0,7887.46,Condado - PE
992,1911.0,1362.0,4523.0,2666.0,0.594,-37.60397133,-6.912306777,55327.4,8205.16,Condado - PB
993,6158.0,3289.0,11992.0,7159.0,0.56,-37.60697798,-11.81343176,253865.19,9611.74,Conde - BA
994,5789.0,3933.0,15915.0,9960.0,0.618,-34.90715134,-7.263571827,592562.97,24305.29,Conde - PB
995,4699.0,2177.0,7461.0,4508.0,0.58,-41.97080954,-14.89041036,126993.04,6966.54,Condeúba - BA
996,2139.0,1347.0,4034.0,2610.0,0.747,-53.48894333,-28.20529578,341.78,50069.74,Condor - RS
997,1829.0,526.0,1908.0,1104.0,0.621,-44.41515471,-15.29627032,48827.07,6415.33,Cônego Marinho - MG
998,1696.0,1696.0,5396.0,3668.0,0.747,-43.99559609,-19.62994825,1007.01,153860.05,Confins - MG
999,7226.0,4264.0,16210.0,10542.0,0.67,-51.57103362,-10.64073058,701684.84,24268.84,Confresa - MT
1000,1478.0,945.0,2997.0,1790.0,0.581,-36.66153286,-7.792570778,48471.51,10129.89,Congo - PB
1001,3380.0,2524.0,7693.0,5180.0,0.71,-46.05366237,-22.15256076,190845.45,16469.23,Congonhal - MG
1002,14076.0,13695.0,47032.0,31969.0,0.753,-43.85689265,-20.50464279,2705.92,50722.06,Congonhas - MG
1003,2708.0,1625.0,4814.0,2938.0,0.67,-50.55442805,-23.5469021,175648.1,20007.76,Congonhinhas - PR
1004,2085.0,1804.0,5621.0,3669.0,0.73,-47.54328322,-19.93693063,452922.78,65375.69,Conquista - MG
1005,955.0,631.0,2049.0,1364.0,0.718,-59.54507421,-14.53627281,84.06,22125.95,Conquista D'Oeste - MT
1006,35206.0,33694.0,110658.0,75404.0,0.76,-43.78844466,-20.6608518,1989313.23,15735.75,Conselheiro Lafaiete - MG
1007,1195.0,846.0,2514.0,1573.0,0.71,-50.171773,-23.62156171,102067.97,26518.05,Conselheiro Mairinck - PR
1008,7391.0,5889.0,17446.0,10619.0,0.662,-41.47197402,-19.1756232,268.15,11562.24,Conselheiro Pena - MG
1009,563.0,306.0,949.0,571.0,0.67,-45.92225072,-22.55046504,26447.53,14636.16,Consolação - MG
1010,3001.0,2151.0,6509.0,4247.0,0.754,-52.98773883,-27.73041109,266161.98,26350.06,Constantina - RS
1011,185037.0,184455.0,595593.0,412478.0,0.76,-44.06634465,-19.94344591,26487357.03,40512.94,Contagem - MG
1012,4690.0,2703.0,7576.0,4891.0,0.68,-49.53161187,-25.68076631,344272.79,19401.11,Contenda - PR
1013,2863.0,2047.0,6556.0,4123.0,0.69,-45.44080557,-21.18657452,175366.79,18565.19,Coqueiral - MG
1014,534.0,115.0,282.0,133.0,0.69,-52.09460256,-29.1792568,33135.16,21240.49,Coqueiro Baixo - RS
1015,1522.0,1378.0,4965.0,3101.0,0.586,-35.795363,-9.637554271,60699.65,10296.8,Coqueiro Seco - AL
1016,5198.0,4470.0,13926.0,9091.0,0.738,-53.29652778,-24.79964952,610849.98,35649.25,Corbélia - PR
1017,6610.0,6430.0,19856.0,12914.0,0.73,-42.36303054,-22.02777656,346259.22,16365.4,Cordeiro - RJ
1018,6450.0,5790.0,18065.0,12089.0,0.758,-47.45828293,-22.48170703,2258962.72,96056.59,Cordeirópolis - SP
1019,2212.0,749.0,2551.0,1581.0,0.579,-41.93573391,-15.03723411,52833.69,5956.45,Cordeiros - BA
1020,1113.0,447.0,1448.0,1052.0,0.747,-52.60325127,-26.98508129,188245.25,44261.76,Cordilheira Alta - SC
1021,2689.0,1823.0,5947.0,3883.0,0.66,-44.32206745,-19.12853332,100211.98,11117.37,Cordisburgo - MG
1022,1067.0,870.0,2728.0,1692.0,0.66,-45.70052973,-21.79120776,70900.06,19804.49,Cordislândia - MG
1023,5942.0,3988.0,14193.0,8597.0,0.61,-40.65695108,-3.549487861,134869.72,5863.9,Coreaú - CE
1024,4360.0,3357.0,11376.0,6823.0,0.59,-37.94553728,-7.016918284,142269.04,9227.46,Coremas - PB
1025,1694.0,639.0,1810.0,1136.0,0.67,-54.830006,-19.83121802,107721.27,19160.67,Corguinho - MS
1026,4250.0,1869.0,6135.0,3652.0,0.6,-44.45303643,-13.82784161,122928.83,8220.46,Coribe - BA
1027,7289.0,6451.0,21041.0,13179.0,0.68,-44.45622565,-18.36351629,303271.3,12425.59,Corinto - MG
1028,15155.0,14337.0,43954.0,28977.0,0.759,-50.65148448,-23.1832575,1408089.09,28964.09,Cornélio Procópio - PR
1029,2995.0,1572.0,5168.0,3174.0,0.626,-42.28302789,-18.61808351,88.78,8565.33,Coroaci - MG
1030,1701.0,1390.0,4241.0,2843.0,0.72,-50.28729585,-21.35405285,131.47,22589.03,Coroados - SP
1031,15952.0,11412.0,43250.0,25401.0,0.58,-44.1255992,-4.128976,400038.04,6238.6,Coroatá - MA
1032,9601.0,7531.0,21503.0,14269.0,0.708,-47.20154773,-18.4738506,940424.92,33017.06,Coromandel - MG
1033,877.0,405.0,1092.0,681.0,0.74,-54.07366243,-28.38454086,105046.93,41098.17,Coronel Barros - RS
1034,2621.0,1747.0,5055.0,3098.0,0.665,-53.70912811,-27.71787302,308746.66,39577.83,Coronel Bicaco - RS
1035,2064.0,516.0,1743.0,1104.0,0.6,-52.03453868,-26.22654777,171300.28,22518.77,Coronel Domingos Soares - PR
1036,1575.0,714.0,2273.0,1329.0,0.59,-36.21477104,-6.38340239,41198.45,7370.03,Coronel Ezequiel - RN
1037,31643.0,31270.0,99429.0,66498.0,0.755,-42.62434658,-19.52505284,1606532.14,14623.85,Coronel Fabriciano - MG
1038,3084.0,1922.0,5775.0,3890.0,0.74,-52.70915146,-26.90325141,258007.03,25381.9,Coronel Freitas - SC
1039,1275.0,506.0,1771.0,1070.0,0.578,-38.44025816,-6.260112211,37.22,7485.2,Coronel João Pessoa - RN
1040,4896.0,2128.0,7031.0,4246.0,0.535,-37.93296434,-10.2793954,132814.2,7835.18,Coronel João Sá - BA
1041,1325.0,432.0,1490.0,910.0,0.546,-42.4703571,-8.816369411,30291.54,6577.97,Coronel José Dias - PI
1042,1628.0,1266.0,3863.0,2401.0,0.69,-49.3189124,-23.63223498,77636.52,15905.86,Coronel Macedo - SP
1043,2537.0,1884.0,6681.0,4142.0,0.627,-42.18480382,-16.61026824,81442.06,8659.44,Coronel Murta - MG
1044,927.0,663.0,2141.0,1387.0,0.669,-43.26885797,-21.57641515,39929.0,12810.07,Coronel Pacheco - MG
1045,521.0,60.0,174.0,94.0,0.727,-51.6849346,-29.27271008,35032.92,20203.53,Coronel Pilar - RS
1046,3187.0,2855.0,8355.0,5075.0,0.589,-55.54132769,-23.27644456,182821.13,12256.71,Coronel Sapucaia - MS
1047,6945.0,4985.0,14188.0,9131.0,0.723,-52.56708664,-25.9781535,623934.62,28680.06,Coronel Vivida - PR
1048,997.0,538.0,1800.0,1182.0,0.677,-44.22862425,-21.02459501,52.36,15128.8,Coronel Xavier Chaves - MG
1049,1215.0,754.0,2080.0,1306.0,0.69,-45.89847103,-19.82641002,104304.23,30914.12,Córrego Danta - MG
1050,1799.0,1368.0,4401.0,3006.0,0.68,-45.55339545,-20.45552532,151851.12,24288.41,Córrego Fundo - MG
1051,998.0,655.0,2034.0,1229.0,0.632,-42.40013788,-19.83478548,34812.75,11604.25,Córrego Novo - MG
1052,4606.0,3760.0,11992.0,7744.0,0.7,-50.36376055,-27.58480834,575750.86,42362.66,Correia Pinto - SC
1053,6673.0,4272.0,15643.0,9743.0,0.642,-45.16331252,-10.44093604,280288.51,10718.9,Corrente - PI
1054,4361.0,2577.0,10184.0,6201.0,0.536,-36.3297019,-9.128665502,133367.22,7395.73,Correntes - PE
1055,8772.0,3798.0,12554.0,7908.0,0.603,-44.6410867,-13.34177182,1123973.08,33778.3,Correntina - BA
1056,3328.0,2150.0,7783.0,4852.0,0.568,-35.5415869,-8.475151217,126476.33,10052.96,Cortês - PE
1057,27697.0,24831.0,91373.0,57216.0,0.7,-57.64898546,-19.00637465,2629782.84,24061.55,Corumbá - MS
1058,2686.0,2019.0,6243.0,4126.0,0.698,-48.55610207,-18.13690608,448505.13,48718.78,Corumbaíba - GO
1059,1216.0,677.0,2091.0,1356.0,0.754,-47.62661013,-22.21899675,166351.29,41125.16,Corumbataí - SP
1060,2655.0,834.0,2559.0,1685.0,0.613,-60.94870117,-12.99752024,236.58,27040.6,Corumbiara - RO
1061,4282.0,3326.0,6921.0,4691.0,0.78,-49.226737,-26.43196632,379.87,24768.34,Corupá - SC
1062,13512.0,12022.0,45744.0,28456.0,0.626,-36.17607831,-10.12654725,1551618.91,27183.71,Coruripe - AL
1063,17847.0,16633.0,54542.0,36897.0,0.769,-47.19677078,-22.64578489,1318217.86,19396.97,Cosmópolis - SP
1064,2567.0,1757.0,4920.0,3155.0,0.722,-49.77885969,-20.47703466,227705.84,30850.27,Cosmorama - SP
1065,3718.0,1980.0,7366.0,4358.0,0.611,-64.23165394,-12.43601388,206123.18,12102.82,Costa Marques - RO
1066,6495.0,5554.0,16694.0,11164.0,0.706,-53.1330469,-18.54354839,1493810.8,75311.86,Costa Rica - MS
1067,3770.0,1906.0,6610.0,3988.0,0.59,-44.25247614,-12.02859738,124782.62,8660.05,Cotegipe - BA
1068,59017.0,59017.0,174780.0,118610.0,0.78,-46.93184633,-23.603514,10991457.8,47033.14,Cotia - SP
1069,1248.0,721.0,2044.0,1319.0,0.741,-51.69643368,-28.99857643,122617.79,30623.82,Cotiporã - RS
1070,4286.0,1597.0,5123.0,3326.0,0.601,-58.60689497,-9.886253872,191223.69,10501.6,Cotriguaçu - MT
1071,1422.0,568.0,1879.0,1162.0,0.605,-49.17657157,-8.35511837,78560.3,14343.67,Couto Magalhães - TO
1072,937.0,584.0,1738.0,1146.0,0.706,-52.30027783,-28.12134171,206901.27,71840.72,Coxilha - RS
1073,10532.0,9500.0,27773.0,18384.0,0.703,-54.75805595,-18.50841054,816.66,24575.12,Coxim - MS
1074,588.0,268.0,782.0,486.0,0.64,-36.60482952,-7.628796961,18323.2,9598.32,Coxixola - PB
1075,5939.0,2021.0,7305.0,4291.0,0.525,-36.7723914,-9.619933797,157420.9,6450.88,Craíbas - AL
1076,21727.0,15930.0,52502.0,32426.0,0.644,-40.66840013,-5.176950551,666706.13,8967.13,Crateús - CE
1077,33997.0,28592.0,92119.0,59387.0,0.713,-39.4083903,-7.23175279,1509563.86,11642.3,Crato - CE
1078,9220.0,8979.0,30835.0,20533.0,0.76,-47.73004235,-21.3404305,1037157.41,30163.95,Cravinhos - SP
1079,1469.0,935.0,3175.0,1955.0,0.599,-39.81271175,-13.36262306,41055.23,7373.42,Cravolândia - BA
1080,61594.0,60908.0,174887.0,121840.0,0.79,-49.36593956,-28.67357225,6895.49,32968.64,Criciúma - SC
1081,1757.0,1023.0,3485.0,1956.0,0.585,-40.91489528,-17.2375344,53427.41,8120.9,Crisólita - MG
1082,6026.0,2750.0,8586.0,5090.0,0.54,-38.15171582,-11.51778992,143554.28,6615.4,Crisópolis - BA
1083,4910.0,2286.0,6734.0,4241.0,0.71,-54.10003491,-27.49801227,316662.37,22248.46,Crissiumal - RS
1084,3729.0,2897.0,8793.0,5745.0,0.69,-45.51850385,-20.87523315,212039.63,17039.51,Cristais - MG
